position_id,mint,entry_json,exit_json
01a0be47-81f1-79d9-8d3f-283a888b89cb,9cPkayXSXuDJG1AHJ94F3hkSACXqXJ65RQVyu68Bpump,"{""fee"": 662686, ""mint"": ""9cPkayXSXuDJG1AHJ94F3hkSACXqXJ65RQVyu68Bpump"", ""slot"": 448699511, ""is_buy"": true, ""cashback"": 0, ""signature"": ""5j4Q2yEZt954XGzMoNs3zMMmJLNJmY1zk6VB63PmYnNpFBiVnZQxuMRBQzJM16ceCE5Wbtb2FgaBEKducQYJiPNK"", ""timestamp"": 1789898751, ""block_time"": ""2026-09-20T10:05:51+00:00"", ""sol_amount"": 69756409, ""creator_fee"": 209270, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 236804759419, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 72527205, ""network_fee_lamports"": 385000, ""payer_delta_lamports"": -72527205, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 71013365, ""real_token_reserves_after"": 50551776827692, ""virtual_sol_reserves_after"": 97412095470, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 330451776827692}","{""fee"": 645370, ""mint"": ""9cPkayXSXuDJG1AHJ94F3hkSACXqXJ65RQVyu68Bpump"", ""slot"": 448699538, ""is_buy"": false, ""reason"": ""trailing"", ""cashback"": 0, ""signature"": ""5KuwTZG66brUf41Djuio9szY4cLQb2zxGpnZqaD7AqhD7HhvCiZ9LnV8YvzbtXcgnWZRp6tFqoqkhMXPwRymzVVK"", ""timestamp"": 1789898758, ""block_time"": ""2026-09-20T10:05:58+00:00"", ""sol_amount"": 67933662, ""creator_fee"": 203801, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 236804759419, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 66699491, ""buy_total_lamports"": null, ""network_fee_lamports"": 385000, ""payer_delta_lamports"": 66699491, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 66699491, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 55194034446002, ""virtual_sol_reserves_after"": 96062587594, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 335094034446002}"
01a0bf00-7f6a-7943-ba54-333eede53d10,9jC1hS5B1HMCP1KHneBn4WZFMnBephp6w35ehMXWpump,"{""fee"": 545282, ""mint"": ""9jC1hS5B1HMCP1KHneBn4WZFMnBephp6w35ehMXWpump"", ""slot"": 448745077, ""is_buy"": true, ""cashback"": 0, ""signature"": ""mtSdV4XjNr5C9dDXsFafycrMy3CA5Ppf9zM7ZDFL8Jgz2vbq4XmMQvQSr7eqvAuUXTFapvWWSqFjNnudmFcUxr7"", ""timestamp"": 1789910874, ""block_time"": ""2026-09-20T13:27:54+00:00"", ""sol_amount"": 57398051, ""creator_fee"": 172195, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 1279019574099, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 59674368, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -59674368, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 58160528, ""real_token_reserves_after"": 566396570943302, ""virtual_sol_reserves_after"": 38036311528, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 846296570943302}","{""fee"": 667222, ""mint"": ""9jC1hS5B1HMCP1KHneBn4WZFMnBephp6w35ehMXWpump"", ""slot"": 448745183, ""is_buy"": false, ""reason"": ""target"", ""cashback"": 0, ""signature"": ""GC5BXKVfEXdJHqJ8mfxwjf8Z8hsNpqT8t61zz5pbbBKoR1gjoS9P2J3PqGswz1crsiGB71YtABabhx3xW3c7VNr"", ""timestamp"": 1789910904, ""block_time"": ""2026-09-20T13:28:24+00:00"", ""sol_amount"": 70233838, ""creator_fee"": 210702, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 1279019574099, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 69310914, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 69310914, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 69310914, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 486382010777021, ""virtual_sol_reserves_after"": 42008033036, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 766282010777021}"
01a0bf28-6798-7bf1-a142-d02c5fbd80cf,GWVyYgBfgkxrvjSUt6KqxKsTJ87gMNVHSzPJ7R8epump,"{""fee"": 656791, ""mint"": ""GWVyYgBfgkxrvjSUt6KqxKsTJ87gMNVHSzPJ7R8epump"", ""slot"": 448754908, ""is_buy"": true, ""cashback"": 0, ""signature"": ""5ngZDm3E936zx41tbJnCia2LStkWAfbwq8UFQs9Rfjmx27SGfbjkByvDjiqPagPBg7DFDdJPc2oZ3vrSWRSyR13x"", ""timestamp"": 1789913489, ""block_time"": ""2026-09-20T14:11:29+00:00"", ""sol_amount"": 69135801, ""creator_fee"": 207408, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 895797716591, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 71558840, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -71558840, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 70045000, ""real_token_reserves_after"": 365475935770304, ""virtual_sol_reserves_after"": 49877905615, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 645375935770304}","{""fee"": 684246, ""mint"": ""GWVyYgBfgkxrvjSUt6KqxKsTJ87gMNVHSzPJ7R8epump"", ""slot"": 448754968, ""is_buy"": false, ""reason"": ""trailing"", ""cashback"": 0, ""signature"": ""3nxAR7NE6qkaEKARZhiMfSz9dnSVdLfJnm8S4YbohMFxJGc4QHtMdfrcHGEWasTPocdpwQ3UwVHHULAEnSwRB4gq"", ""timestamp"": 1789913506, ""block_time"": ""2026-09-20T14:11:46+00:00"", ""sol_amount"": 72025829, ""creator_fee"": 216078, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 895797716591, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 71080505, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 71080505, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 71080505, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 353282286487067, ""virtual_sol_reserves_after"": 50838440527, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 633182286487067}"
01a0bf28-b14b-7ff0-95b1-eb8aad0c1ace,GWVyYgBfgkxrvjSUt6KqxKsTJ87gMNVHSzPJ7R8epump,"{""fee"": 656791, ""mint"": ""GWVyYgBfgkxrvjSUt6KqxKsTJ87gMNVHSzPJ7R8epump"", ""slot"": 448754976, ""is_buy"": true, ""cashback"": 0, ""signature"": ""eEKQ9Ushto9bhhVv89YVjyVkHSqHeFogYnUwz7y2MWJs3XJ7cLZbLiAUzv2wHQQf16CFNLsChUFJ8oRbw2iSC51"", ""timestamp"": 1789913508, ""block_time"": ""2026-09-20T14:11:48+00:00"", ""sol_amount"": 69135801, ""creator_fee"": 207408, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 832284764876, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": null, ""buy_total_lamports"": 70045000, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -70045000, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 70045000, ""real_token_reserves_after"": 342192031683359, ""virtual_sol_reserves_after"": 51744755398, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 622092031683359}","{""fee"": 784408, ""mint"": ""GWVyYgBfgkxrvjSUt6KqxKsTJ87gMNVHSzPJ7R8epump"", ""slot"": 448755176, ""is_buy"": false, ""reason"": ""target"", ""cashback"": 0, ""signature"": ""dEARgvgTRijySRfJm7UDq1uGL352mjAsdgMiZpHTZMTCgs4gtbA7zo7Uca18Z52mC8HmSkj2MAGaTi6HZtSyYx2"", ""timestamp"": 1789913561, ""block_time"": ""2026-09-20T14:12:41+00:00"", ""sol_amount"": 82569246, ""creator_fee"": 247708, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 832284764876, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 81492130, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 81492130, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 81492130, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 290139010360384, ""virtual_sol_reserves_after"": 56469819489, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 570039010360384}"
01a0bf2f-eb5c-7c9e-8bb0-5191da53b31f,8iiSKN3nAV8CzsyoVzDfhPgnJrDhbroiBEgs6kCzpump,"{""fee"": 598569, ""mint"": ""8iiSKN3nAV8CzsyoVzDfhPgnJrDhbroiBEgs6kCzpump"", ""slot"": 448756749, ""is_buy"": true, ""cashback"": 0, ""signature"": ""3Pq4TiCsNJbx5bmgyJZYMVqJqGSY6bFz94qQpGWs69pbgE4fiJFVVfKYmHf6iGga1FaHqTBxSuVtgyW65qtiTD94"", ""timestamp"": 1789913982, ""block_time"": ""2026-09-20T14:19:42+00:00"", ""sol_amount"": 63007246, ""creator_fee"": 189022, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 1131431181629, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 65382389, ""network_fee_lamports"": 73712, ""payer_delta_lamports"": -65382389, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 63868549, ""real_token_reserves_after"": 479824558960252, ""virtual_sol_reserves_after"": 42370619245, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 759724558960252}","{""fee"": 581564, ""mint"": ""8iiSKN3nAV8CzsyoVzDfhPgnJrDhbroiBEgs6kCzpump"", ""slot"": 448756808, ""is_buy"": false, ""reason"": ""creator_dump"", ""cashback"": 0, ""signature"": ""t1ME7XbYT1GHRnRvzJaSpV2QMXmrnhwyKXWXAncHbsxWR4xka7CDCJFzUfunKBcsFokmEVZUjTzgAnQ1EGVVGhQ"", ""timestamp"": 1789913998, ""block_time"": ""2026-09-20T14:19:58+00:00"", ""sol_amount"": 61217184, ""creator_fee"": 183652, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 1131431181629, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 60406968, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 60406968, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 60406968, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 491991771740305, ""virtual_sol_reserves_after"": 41702737622, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 771891771740305}"
01a0bf32-9673-7724-8b8b-028e7a6d2c47,M9ms4NvCMxR8wbXCUJ4ctPnXtus3w3Yg4BFXDFFpump,"{""fee"": 656791, ""mint"": ""M9ms4NvCMxR8wbXCUJ4ctPnXtus3w3Yg4BFXDFFpump"", ""slot"": 448757413, ""is_buy"": true, ""cashback"": 0, ""signature"": ""5LR7XRibkAbW6Re54UWzrxbdCjffqw4TBhNZTkMFcb4nVubVRGTwkQpZszqer7wxznP8w9V2F4m4KfpmUr66PTMw"", ""timestamp"": 1789914157, ""block_time"": ""2026-09-20T14:22:37+00:00"", ""sol_amount"": 69135801, ""creator_fee"": 207408, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 892169513772, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 71558840, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -71558840, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 70045000, ""real_token_reserves_after"": 364168549265091, ""virtual_sol_reserves_after"": 49979152188, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 644068549265091}","{""fee"": 538481, ""mint"": ""M9ms4NvCMxR8wbXCUJ4ctPnXtus3w3Yg4BFXDFFpump"", ""slot"": 448757423, ""is_buy"": false, ""reason"": ""trailing"", ""cashback"": 0, ""signature"": ""52oyV574DsvrYt15mNf1udCBM6pboMSq5yGSJSFPPvXv6DiVcUhgEfd5nQLhyXZBa5EkMmNAgpZKudmuSTwd1D6p"", ""timestamp"": 1789914160, ""block_time"": ""2026-09-20T14:22:40+00:00"", ""sol_amount"": 56682167, ""creator_fee"": 170047, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 892169513772, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 55928639, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 55928639, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 55928639, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 432351090942907, ""virtual_sol_reserves_after"": 45194736035, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 712251090942907}"
01a0bf54-0af9-7e3c-bee7-adab3fa6f8c1,6rEsPMEWMvMoq5TNNWuzmEzvyEqamgzryWFHoLPypump,"{""fee"": 371508, ""mint"": ""6rEsPMEWMvMoq5TNNWuzmEzvyEqamgzryWFHoLPypump"", ""slot"": 448765630, ""is_buy"": true, ""cashback"": 0, ""signature"": ""2UMCWMpZUKowaxsocCudRD5LGnL2BHJVpMXZh9cXg1ha9VVWzVu7mk3FP7qkdrz1xFF5v6apKBYQ2b9dUyY7Sf3U"", ""timestamp"": 1789916349, ""block_time"": ""2026-09-20T14:59:09+00:00"", ""sol_amount"": 39106090, ""creator_fee"": 117319, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 804762063128, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 41153757, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -41153757, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 39639917, ""real_token_reserves_after"": 533599573618236, ""virtual_sol_reserves_after"": 39569781054, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 813499573618236}","{""fee"": 509693, ""mint"": ""6rEsPMEWMvMoq5TNNWuzmEzvyEqamgzryWFHoLPypump"", ""slot"": 448765791, ""is_buy"": false, ""reason"": ""target"", ""cashback"": 0, ""signature"": ""5s2gjnBqSxUi2Xq7Gm9iwLuPZV1K7kxAaV3UJ11RxjK9uLptMYsGbmXQKdjSnb2P8Mhy6xadj9oaPzbNGyUBVf6h"", ""timestamp"": 1789916392, ""block_time"": ""2026-09-20T14:59:52+00:00"", ""sol_amount"": 53651818, ""creator_fee"": 160956, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 804762063128, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 52936169, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 52936169, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 52936169, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 415370019221347, ""virtual_sol_reserves_after"": 46298559050, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 695270019221347}"
01a0bf94-d89b-7b8b-8c29-38743fe58971,5pCpwP3WFXHV1ckzSvp2ncHRrgWandGN7K2U7hQWpump,"{""fee"": 656791, ""mint"": ""5pCpwP3WFXHV1ckzSvp2ncHRrgWandGN7K2U7hQWpump"", ""slot"": 448781532, ""is_buy"": true, ""cashback"": 0, ""signature"": ""57azCPKaovqymg7c2omyCMku46F4oReRdbBK53xsxg3i339vjgcZ7wcceLWTVTjMAB1qS59nNGy9BFoWzsyas4yA"", ""timestamp"": 1789920597, ""block_time"": ""2026-09-20T16:09:57+00:00"", ""sol_amount"": 69135801, ""creator_fee"": 207408, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 894915762536, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 71558840, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -71558840, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 70045000, ""real_token_reserves_after"": 365158376625283, ""virtual_sol_reserves_after"": 49902460262, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 645058376625283}","{""fee"": 809497, ""mint"": ""5pCpwP3WFXHV1ckzSvp2ncHRrgWandGN7K2U7hQWpump"", ""slot"": 448781628, ""is_buy"": false, ""reason"": ""target"", ""cashback"": 0, ""signature"": ""3SEAvGTzobMkMo1cdqHuxSC1T73F7FxQA1xPazWvXL8hBfexeQzAJUrzP9r5GCAyhRve2e33cf3vrZr5pHqm1avh"", ""timestamp"": 1789920622, ""block_time"": ""2026-09-20T16:10:22+00:00"", ""sol_amount"": 85210137, ""creator_fee"": 255631, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 894915762536, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 84100009, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 84100009, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 84100009, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 301989006959561, ""virtual_sol_reserves_after"": 55319828392, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 581889006959561}"
01a0bf97-9bb0-7ca5-9b5c-9d01dacc1247,5pCpwP3WFXHV1ckzSvp2ncHRrgWandGN7K2U7hQWpump,"{""fee"": 656791, ""mint"": ""5pCpwP3WFXHV1ckzSvp2ncHRrgWandGN7K2U7hQWpump"", ""slot"": 448782210, ""is_buy"": true, ""cashback"": 0, ""signature"": ""4jPjJSC4gv5cocpRjyRqVHcu23pqPEgHXkQjNZtdK8MLmW6GUux9m8aZW1yoWqpCRv8eUU7ym1jVKoooPgEb7UZ5"", ""timestamp"": 1789920777, ""block_time"": ""2026-09-20T16:12:57+00:00"", ""sol_amount"": 69135801, ""creator_fee"": 207408, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 575837923562, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": null, ""buy_total_lamports"": 70045000, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -70045000, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 70045000, ""real_token_reserves_after"": 237608673161056, ""virtual_sol_reserves_after"": 62201856102, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 517508673161056}","{""fee"": 583453, ""mint"": ""5pCpwP3WFXHV1ckzSvp2ncHRrgWandGN7K2U7hQWpump"", ""slot"": 448782249, ""is_buy"": false, ""reason"": ""trailing"", ""cashback"": 0, ""signature"": ""bQU14n7mAJmM2QdohgBitSrU6czV8mrhy6WNmSK7MA37M7Tpi2ghiEuoaTFffqbpgzVeWyeb3ngQiK877dEquVM"", ""timestamp"": 1789920788, ""block_time"": ""2026-09-20T16:13:08+00:00"", ""sol_amount"": 61416078, ""creator_fee"": 184249, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 575837923562, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 60603376, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 60603376, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 60603376, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 269763861460094, ""virtual_sol_reserves_after"": 58563064226, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 549663861460094}"
01a0bfc0-43b4-75f4-9e7d-73761500be1a,3JrMKp3LVp4aK4vUwUo1KSPyHgHAgMt48LGjNBoJpump,"{""fee"": 313704, ""mint"": ""3JrMKp3LVp4aK4vUwUo1KSPyHgHAgMt48LGjNBoJpump"", ""slot"": 448792156, ""is_buy"": true, ""cashback"": 0, ""signature"": ""btQSFoimRxoiU81GPFQ8rgxRZpMuXsJn5yMzPVih6q1QWVZXJi21h5HT2WyHVdiEUAmUSZxJi7m9cQZch4TK2vM"", ""timestamp"": 1789923442, ""block_time"": ""2026-09-20T16:57:22+00:00"", ""sol_amount"": 33021380, ""creator_fee"": 99065, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 722592337006, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 34992989, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -34992989, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 33479149, ""real_token_reserves_after"": 559023962331222, ""virtual_sol_reserves_after"": 38370581208, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 838923962331222}","{""fee"": 277708, ""mint"": ""3JrMKp3LVp4aK4vUwUo1KSPyHgHAgMt48LGjNBoJpump"", ""slot"": 448792170, ""is_buy"": false, ""reason"": ""trailing"", ""cashback"": 0, ""signature"": ""26WKBVW2K8mSexUPE6orxPYPDM9GpxW6DxdpoQQ4hrjTZUkVcZqzaj76sZNxFWWwryxwJ4rPH1aFZeQ9P6YwE5GC"", ""timestamp"": 1789923446, ""block_time"": ""2026-09-20T16:57:26+00:00"", ""sol_amount"": 29232398, ""creator_fee"": 87698, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 722592337006, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 28821992, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 28821992, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 28821992, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 612482080871234, ""virtual_sol_reserves_after"": 36071992835, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 892382080871234}"
01a0bff0-80c4-749e-943c-feb4fe5fa634,EeCvG4XRqeoXMyeecB3LwaH36QxfFQZiBD18NcvMMtU7,"{""fee"": 656330, ""mint"": ""EeCvG4XRqeoXMyeecB3LwaH36QxfFQZiBD18NcvMMtU7"", ""slot"": 448803982, ""is_buy"": true, ""cashback"": 0, ""signature"": ""2r5mD5guRWwbeAroN9pKFXA7yYCBxUUXCNNDWvjSrXwgpehdQoGFSTTk9byqrNSAx8sVPFS8itvBTgjv4V6D9sQd"", ""timestamp"": 1789926603, ""block_time"": ""2026-09-20T17:50:03+00:00"", ""sol_amount"": 69087288, ""creator_fee"": 207262, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 1371945901648, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": 1513840, ""sell_net_lamports"": null, ""buy_total_lamports"": 71509720, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": -71509720, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": null, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": 69995880, ""real_token_reserves_after"": 518935385068521, ""virtual_sol_reserves_after"": 40296161937, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 798835385068521}","{""fee"": 824727, ""mint"": ""EeCvG4XRqeoXMyeecB3LwaH36QxfFQZiBD18NcvMMtU7"", ""slot"": 448804016, ""is_buy"": false, ""reason"": ""target"", ""cashback"": 0, ""signature"": ""5WxSaxXCaPRcUntoikYmAqCwLhcHnMw9BN37fzj1DPMW9SGTofggDTUERyvc54wJ2iYEyzGnrHorA2AUhtW1dZ9v"", ""timestamp"": 1789926612, ""block_time"": ""2026-09-20T17:50:12+00:00"", ""sol_amount"": 86813290, ""creator_fee"": 260440, ""event_layout"": ""2026-09-12/holder_rewards"", ""token_amount"": 1371945901648, ""holder_rewards"": 0, ""fee_basis_points"": 95, ""ata_rent_lamports"": null, ""sell_net_lamports"": 85683123, ""buy_total_lamports"": null, ""network_fee_lamports"": 45000, ""payer_delta_lamports"": 85683123, ""unexplained_lamports"": 0, ""account_rent_lamports"": null, ""event_sell_net_lamports"": 85683123, ""ata_rent_refund_lamports"": null, ""creator_fee_basis_points"": 30, ""event_buy_total_lamports"": null, ""real_token_reserves_after"": 434026600468124, ""virtual_sol_reserves_after"": 45088668816, ""holder_rewards_basis_points"": 0, ""virtual_token_reserves_after"": 713926600468124}"
