pop,bet_id,mint,symbol,rule_set,gate,series,proposed_at,features_end_time,decided_at,quote_json,entry_at,exit_at,exit_reason,spent_lamports,received_lamports,high_water_sol,pnl_sol,params,entry_json
paper,01a0b55e-6862-74be-8456-e8cdddea418f,4gggrF19Ympf7jmqXAEd9ejvYZhR72i5FYpNJVDXpump,DIР,flow_v2/5,fluxo_e_holders/2,meme_features_15s_v1,2026-09-18 16:33:44.037846+00,2026-09-18 16:33:24.148354+00,2026-09-18 16:33:44.037846+00,"{""reason"": null, ""source"": ""solana_rpc"", ""tokens"": ""595071.7850225800944580933969"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""82.4996864752"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-18T16:33:22+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""21.533143785"", ""curve_progress_pct"": ""56.5318"", ""price_sol_per_token"": ""0.00000008249968647522934449364094077"", ""real_token_reserves"": ""344746540.935315"", ""virtual_sol_reserves"": ""51.533143785"", ""virtual_token_reserves"": ""624646540.935315""}",2026-09-18 16:33:51+00,2026-09-18 16:39:04+00,line_broken,,,1.9210437351,0.0547978918,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""562734.9591928318197487584784"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-18T16:34:17.037000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""112.25731923030652"", ""observed_at"": ""2026-09-18T16:34:18.307240+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""87.2427134775"", ""observed_at"": ""2026-09-18T16:33:51+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""22.993801031"", ""real_token_reserves"": ""327529536.733478"", ""virtual_sol_reserves"": ""52.993801031"", ""virtual_token_reserves"": ""607429536.733478""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-18T16:33:44.037846+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000008885177503760975783199990798"", ""participation_pct"": null, ""decision_to_fill_s"": 6, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000008740458519902454705130149343"", ""marginal_price_before_sol"": ""0.00000008724271347748455386924350086""}"
paper,01a0b55e-6854-7d2f-98aa-f23bf2b840bb,4gggrF19Ympf7jmqXAEd9ejvYZhR72i5FYpNJVDXpump,DIР,flow_v2/3,fluxo_e_holders/2,meme_features_15s_v1,2026-09-18 16:33:44.037846+00,2026-09-18 16:33:24.148354+00,2026-09-18 16:33:44.037846+00,"{""reason"": null, ""source"": ""solana_rpc"", ""tokens"": ""595071.7850225800944580933969"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""82.4996864752"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-18T16:33:22+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""21.533143785"", ""curve_progress_pct"": ""56.5318"", ""price_sol_per_token"": ""0.00000008249968647522934449364094077"", ""real_token_reserves"": ""344746540.935315"", ""virtual_sol_reserves"": ""51.533143785"", ""virtual_token_reserves"": ""624646540.935315""}",2026-09-18 16:33:51+00,2026-09-18 16:39:04+00,line_broken,,,1.9210437351,0.0547978918,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""562734.9591928318197487584784"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-18T16:34:17.037000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""112.25731923030652"", ""observed_at"": ""2026-09-18T16:34:18.307240+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""87.2427134775"", ""observed_at"": ""2026-09-18T16:33:51+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""22.993801031"", ""real_token_reserves"": ""327529536.733478"", ""virtual_sol_reserves"": ""52.993801031"", ""virtual_token_reserves"": ""607429536.733478""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-18T16:33:44.037846+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000008885177503760975783199990798"", ""participation_pct"": null, ""decision_to_fill_s"": 6, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000008740458519902454705130149343"", ""marginal_price_before_sol"": ""0.00000008724271347748455386924350086""}"
paper,01a0b55e-6843-70b7-8d98-06fc93281635,4gggrF19Ympf7jmqXAEd9ejvYZhR72i5FYpNJVDXpump,DIР,flow_v2/2,fluxo_e_holders/2,meme_features_15s_v1,2026-09-18 16:33:44.037846+00,2026-09-18 16:33:24.148354+00,2026-09-18 16:33:44.037846+00,"{""reason"": null, ""source"": ""solana_rpc"", ""tokens"": ""595071.7850225800944580933969"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""82.4996864752"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-18T16:33:22+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""21.533143785"", ""curve_progress_pct"": ""56.5318"", ""price_sol_per_token"": ""0.00000008249968647522934449364094077"", ""real_token_reserves"": ""344746540.935315"", ""virtual_sol_reserves"": ""51.533143785"", ""virtual_token_reserves"": ""624646540.935315""}",2026-09-18 16:33:51+00,2026-09-18 16:39:04+00,line_broken,,,1.9210437351,0.0547978918,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""562734.9591928318197487584784"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-18T16:34:17.037000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""112.25731923030652"", ""observed_at"": ""2026-09-18T16:34:18.307240+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""87.2427134775"", ""observed_at"": ""2026-09-18T16:33:51+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""22.993801031"", ""real_token_reserves"": ""327529536.733478"", ""virtual_sol_reserves"": ""52.993801031"", ""virtual_token_reserves"": ""607429536.733478""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-18T16:33:44.037846+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000008885177503760975783199990798"", ""participation_pct"": null, ""decision_to_fill_s"": 6, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000008740458519902454705130149343"", ""marginal_price_before_sol"": ""0.00000008724271347748455386924350086""}"
paper,01a0b55e-686b-7b52-878c-ed6d3d789736,4gggrF19Ympf7jmqXAEd9ejvYZhR72i5FYpNJVDXpump,DIР,operator/5,fluxo_e_holders/2,meme_features_15s_v1,2026-09-18 16:33:44.037846+00,2026-09-18 16:33:24.148354+00,2026-09-18 16:33:49.947259+00,"{""reason"": null, ""source"": ""solana_rpc"", ""tokens"": ""595071.7850225800944580933969"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""82.4996864752"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-18T16:33:22+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""21.533143785"", ""curve_progress_pct"": ""56.5318"", ""price_sol_per_token"": ""0.00000008249968647522934449364094077"", ""real_token_reserves"": ""344746540.935315"", ""virtual_sol_reserves"": ""51.533143785"", ""virtual_token_reserves"": ""624646540.935315""}",2026-09-18 16:33:51+00,2026-09-18 16:39:04+00,line_broken,,,1.9210437351,0.0547978918,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""562734.9591928318197487584784"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-18T16:34:17.037000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""112.25731923030652"", ""observed_at"": ""2026-09-18T16:34:18.307240+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""87.2427134775"", ""observed_at"": ""2026-09-18T16:33:51+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""22.993801031"", ""real_token_reserves"": ""327529536.733478"", ""virtual_sol_reserves"": ""52.993801031"", ""virtual_token_reserves"": ""607429536.733478""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-18T16:33:49.947259+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000008885177503760975783199990798"", ""participation_pct"": null, ""decision_to_fill_s"": 1, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000008740458519902454705130149343"", ""marginal_price_before_sol"": ""0.00000008724271347748455386924350086""}"
paper,01a0b55e-687d-7b1d-ab99-cf31981b7485,FPZWwHxNvJfe6gyaQBpGnwfvDATkp1xwQRnzwc3Lpump,Shift,flow_v2/3,fluxo_e_holders/2,meme_features_15s_v1,2026-09-18 16:34:04.99551+00,2026-09-18 16:33:56.415542+00,2026-09-18 16:34:04.99551+00,"{""reason"": null, ""source"": ""solana_rpc"", ""tokens"": ""828385.8896672976300310631568"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""59.2535689266"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-18T16:33:54+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""13.673474617"", ""curve_progress_pct"": ""42.3578"", ""price_sol_per_token"": ""0.00000005925356892658432524009831766"", ""real_token_reserves"": ""457160659.942894"", ""virtual_sol_reserves"": ""43.673474617"", ""virtual_token_reserves"": ""737060659.942894""}",2026-09-18 16:34:10+00,2026-09-18 16:35:54+00,creator_dump,,,1.1202150444,0.0033043242,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""763585.399690129347744632354"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-18T16:34:17.037000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""112.25731923030652"", ""observed_at"": ""2026-09-18T16:34:18.307240+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""64.2849160774"", ""observed_at"": ""2026-09-18T16:34:10+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""15.489904926"", ""real_token_reserves"": ""427729529.627579"", ""virtual_sol_reserves"": ""45.489904926"", ""virtual_token_reserves"": ""707629529.627579""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-18T16:34:04.995510+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000006548056055064764728067912521"", ""participation_pct"": null, ""decision_to_fill_s"": 5, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.0000000644238774650297262892385594"", ""marginal_price_before_sol"": ""0.00000006428491607740147974104746093""}"
paper,01a0b55e-6875-76e3-a543-a2b405569234,FPZWwHxNvJfe6gyaQBpGnwfvDATkp1xwQRnzwc3Lpump,Shift,flow_v2/2,fluxo_e_holders/2,meme_features_15s_v1,2026-09-18 16:34:04.99551+00,2026-09-18 16:33:56.415542+00,2026-09-18 16:34:04.99551+00,"{""reason"": null, ""source"": ""solana_rpc"", ""tokens"": ""828385.8896672976300310631568"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""59.2535689266"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-18T16:33:54+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""13.673474617"", ""curve_progress_pct"": ""42.3578"", ""price_sol_per_token"": ""0.00000005925356892658432524009831766"", ""real_token_reserves"": ""457160659.942894"", ""virtual_sol_reserves"": ""43.673474617"", ""virtual_token_reserves"": ""737060659.942894""}",2026-09-18 16:34:10+00,2026-09-18 16:35:54+00,creator_dump,,,1.1202150444,0.0033043242,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""763585.399690129347744632354"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-18T16:34:17.037000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""112.25731923030652"", ""observed_at"": ""2026-09-18T16:34:18.307240+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""64.2849160774"", ""observed_at"": ""2026-09-18T16:34:10+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""15.489904926"", ""real_token_reserves"": ""427729529.627579"", ""virtual_sol_reserves"": ""45.489904926"", ""virtual_token_reserves"": ""707629529.627579""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-18T16:34:04.995510+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000006548056055064764728067912521"", ""participation_pct"": null, ""decision_to_fill_s"": 5, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.0000000644238774650297262892385594"", ""marginal_price_before_sol"": ""0.00000006428491607740147974104746093""}"
paper,01a0b569-a0ff-7760-8b95-650d589a7ef3,82yQ8UKq6yjc1xUsuMgTK8RKTLjmrELe6vwBN88dpump,Dior100x,flow_v2/2,fluxo_e_holders/2,meme_features_15s_v1,2026-09-18 16:46:01.892654+00,2026-09-18 16:45:57.936322+00,2026-09-18 16:46:01.892654+00,"{""reason"": null, ""source"": ""solana_rpc"", ""tokens"": ""495937.6657920444617333908619"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""98.9989553156"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-18T16:45:56.983801+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""26.451540082"", ""curve_progress_pct"": ""63.3938"", ""price_sol_per_token"": ""0.00000009899895531558303393286475612"", ""real_token_reserves"": ""290323593.794976"", ""virtual_sol_reserves"": ""56.451540082"", ""virtual_token_reserves"": ""570223593.794976""}",2026-09-18 16:46:07+00,2026-09-18 16:47:35.508569+00,max_loss,,,0.9656019656,-0.0331902947,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""552330.7321008441949768607513"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-18T16:46:33.662000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""111.72720667032243"", ""observed_at"": ""2026-09-18T16:46:33.727053+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""88.8868653635"", ""observed_at"": ""2026-09-18T16:46:07+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""23.490823527"", ""real_token_reserves"": ""321885464.120771"", ""virtual_sol_reserves"": ""53.490823527"", ""virtual_token_reserves"": ""601785464.120771""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-18T16:46:01.892654+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000009052547159528872945652503306"", ""participation_pct"": null, ""decision_to_fill_s"": 5, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000008905025455662782447993868588"", ""marginal_price_before_sol"": ""0.00000008888686536347618456797357557""}"
paper,01a0b569-a11e-77cd-917f-0b847303364c,82yQ8UKq6yjc1xUsuMgTK8RKTLjmrELe6vwBN88dpump,Dior100x,flow_v2/5,fluxo_e_holders/2,meme_features_15s_v1,2026-09-18 16:46:01.892654+00,2026-09-18 16:45:57.936322+00,2026-09-18 16:46:01.892654+00,"{""reason"": null, ""source"": ""solana_rpc"", ""tokens"": ""495937.6657920444617333908619"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""98.9989553156"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-18T16:45:56.983801+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""26.451540082"", ""curve_progress_pct"": ""63.3938"", ""price_sol_per_token"": ""0.00000009899895531558303393286475612"", ""real_token_reserves"": ""290323593.794976"", ""virtual_sol_reserves"": ""56.451540082"", ""virtual_token_reserves"": ""570223593.794976""}",2026-09-18 16:46:07+00,2026-09-18 16:47:35.508569+00,max_loss,,,0.9656019656,-0.0331902947,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""552330.7321008441949768607513"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-18T16:46:33.662000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""111.72720667032243"", ""observed_at"": ""2026-09-18T16:46:33.727053+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""88.8868653635"", ""observed_at"": ""2026-09-18T16:46:07+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""23.490823527"", ""real_token_reserves"": ""321885464.120771"", ""virtual_sol_reserves"": ""53.490823527"", ""virtual_token_reserves"": ""601785464.120771""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-18T16:46:01.892654+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000009052547159528872945652503306"", ""participation_pct"": null, ""decision_to_fill_s"": 5, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000008905025455662782447993868588"", ""marginal_price_before_sol"": ""0.00000008888686536347618456797357557""}"
paper,01a0b569-a110-740d-9dbf-369ca9c797c7,82yQ8UKq6yjc1xUsuMgTK8RKTLjmrELe6vwBN88dpump,Dior100x,flow_v2/3,fluxo_e_holders/2,meme_features_15s_v1,2026-09-18 16:46:01.892654+00,2026-09-18 16:45:57.936322+00,2026-09-18 16:46:01.892654+00,"{""reason"": null, ""source"": ""solana_rpc"", ""tokens"": ""495937.6657920444617333908619"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""98.9989553156"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-18T16:45:56.983801+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""26.451540082"", ""curve_progress_pct"": ""63.3938"", ""price_sol_per_token"": ""0.00000009899895531558303393286475612"", ""real_token_reserves"": ""290323593.794976"", ""virtual_sol_reserves"": ""56.451540082"", ""virtual_token_reserves"": ""570223593.794976""}",2026-09-18 16:46:07+00,2026-09-18 16:47:35.508569+00,max_loss,,,0.9656019656,-0.0331902947,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""552330.7321008441949768607513"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-18T16:46:33.662000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""111.72720667032243"", ""observed_at"": ""2026-09-18T16:46:33.727053+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""88.8868653635"", ""observed_at"": ""2026-09-18T16:46:07+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""23.490823527"", ""real_token_reserves"": ""321885464.120771"", ""virtual_sol_reserves"": ""53.490823527"", ""virtual_token_reserves"": ""601785464.120771""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-18T16:46:01.892654+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000009052547159528872945652503306"", ""participation_pct"": null, ""decision_to_fill_s"": 5, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000008905025455662782447993868588"", ""marginal_price_before_sol"": ""0.00000008888686536347618456797357557""}"
paper,01a0b56b-e98a-7ba3-a329-9d1d9fc3c51c,82yQ8UKq6yjc1xUsuMgTK8RKTLjmrELe6vwBN88dpump,Dior100x,operator/5,fluxo_e_holders/2,meme_features_15s_v1,2026-09-18 16:46:28.496225+00,2026-09-18 16:46:14.428884+00,2026-09-18 16:48:49.81111+00,"{""reason"": null, ""source"": ""solana_rpc"", ""tokens"": ""552330.7321008441949768607513"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""complete"": false, ""cost_sol"": ""0.05"", ""mcap_sol"": ""88.8868653635"", ""size_sol"": ""0.05"", ""observed_at"": ""2026-09-18T16:46:13.356718+00:00"", ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""23.490823527"", ""curve_progress_pct"": ""59.4143"", ""price_sol_per_token"": ""0.00000008888686536347618456797357557"", ""real_token_reserves"": ""321885464.120771"", ""virtual_sol_reserves"": ""53.490823527"", ""virtual_token_reserves"": ""601785464.120771""}",2026-09-18 16:48:55+00,2026-09-18 16:53:22+00,creator_dump,,,0.9656019656,-0.0059084716,"{""size_sol"": ""0.05"", ""target_x"": ""3"", ""max_hold_s"": 1800, ""max_loss_pct"": ""50"", ""trailing_pct"": ""35"", ""trailing_arm_x"": ""1.5"", ""exit_on_line_break"": true, ""line_break_snapshots"": 2}","{""leg"": ""single"", ""tokens"": ""1583057.943596944567446357961"", ""fee_pct"": ""1.75"", ""fee_sol"": ""0.00085995085995085995085995086"", ""sol_usd"": {""as_of"": ""2026-09-18T16:49:03.253000+00:00"", ""stale"": false, ""source"": ""pumpfun_rest:/sol-price"", ""price_usd"": ""111.6102879477118"", ""observed_at"": ""2026-09-18T16:49:03.370663+00:00""}, ""snapshot"": {""source"": ""solana_rpc"", ""complete"": false, ""mcap_sol"": ""30.9930017725"", ""observed_at"": ""2026-09-18T16:48:55+00:00"", ""mayhem_enabled"": false, ""real_sol_reserves"": ""1.58583115"", ""real_token_reserves"": ""739227846.403475"", ""virtual_sol_reserves"": ""31.58583115"", ""virtual_token_reserves"": ""1019127846.403475""}, ""sol_spent"": ""0.05"", ""decided_at"": ""2026-09-18T16:48:49.811110+00:00"", ""parent_bet_id"": null, ""curve_cost_sol"": ""0.04914004914004914004914004914"", ""sol_usd_reason"": null, ""sol_usd_source"": ""pumpfun_rest:/sol-price"", ""priority_fee_sol"": ""0"", ""average_price_sol"": ""0.00000003158444086158496323077802249"", ""participation_pct"": null, ""decision_to_fill_s"": 5, ""fill_delay_snapshots"": 1, ""participation_reason"": ""curve_volume_1m_unknown"", ""marginal_price_after_sol"": ""0.00000003108951228281724016562959974"", ""marginal_price_before_sol"": ""0.00000003099300177251274773806486601""}"
